year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume
2023,4X2,,CITY HB RS,1500.0,G,CKD,INA,0,16,5,4,0,30,78,0,0,57,85,0,181
2023,4X2,,CITY HB RS-HS,1497.0,G,,,0,81,103,69,0,244,0,13,7,0,7,160,1959
2023,4X2,,Mobilio S,1497.0,G,CKD,INA,1,16,13,0,0,874,290,12,5,0,0,79,740
2023,4X2,,Mobilio E,1497.0,G,,,68,21,1,9,17,58,55,0,0,0,0,0,0
2023,4X2,,Mobilio RS,1497.0,G,CKD,INA,0,12,1,26,0,0,0,1,2,361,0,0,1
2023,4X2,,New Mobilio S,1500.0,G,,,74,1,7,0,34,251,0,0,0,26,1,0,1
2023,4X2,,WR-V E,1500.0,G,CKD,INA,686,0,0,2,8,114,0,4,0,60,30,60,1440
2023,4X2,,WR-V E,1500.0,G,,,596,1,1,1,37,0,48,27,28,1033,62,45,164
2023,4X2,,WR-V RS,1500.0,G,CKD,INA,1,0,0,0,10,0,20,9,20,352,994,130,1211
2023,4X2,,WR-V RS - HS,1500.0,G,,,0,0,0,0,13,0,58,10,0,0,260,596,11582
2023,4X2,,BR-V S,1500.0,G,CKD,INA,1,1,2,6,1,61,1210,64,8,0,0,497,7833
2023,4X2,,BR-V E+,1500.0,G,,,0,18,37,89,0,4,553,17,0,0,0,0,1
2023,4X2,,BR-V E+,1500.0,G,CKD,INA,0,48,65,43,0,76,0,6,0,0,0,0,0
2023,4X2,,BR-V E Prestige,1500.0,G,,,274,205,81,61,0,1223,0,8,0,9,0,0,1
2023,4X2,,BR-V S,1500.0,G,CKD,INA,638,27,493,219,0,1038,0,0,0,94,0,0,0
2023,4X2,,BR-V E,1500.0,G,,,1228,16,19,12,4,0,0,0,0,161,57,1,120
2023,4X2,,BR-V E,1500.0,G,CKD,INA,691,193,240,171,115,0,26,1,3,487,118,93,1740
2023,4X2,,BR-V E Prestige,1500.0,G,,,0,0,0,0,38,0,115,5,1,246,476,90,3702
2023,4X2,,BR-V Prestige-HS,1200.0,G,CKD,INA,3,212,161,131,68,0,102,68,76,0,323,574,7561
2023,4X2,,Grand i10,1500.0,G,,,4,112,125,136,85,29,484,146,128,1,0,247,5070
2023,4X2,,Creta Active 1.5 MT,1500.0,G,CKD,INA,147,176,357,234,13,130,414,251,229,1,3,0,0
2023,4X2,,Creta Trend 1.5 MT,1500.0,G,,,167,50,68,66,170,14,0,5,5,98,2,0,20
2023,4X2,,Creta Trend 1.5 IVT,1500.0,G,CKD,INA,323,201,233,169,0,900,1,166,102,111,108,2,35
2023,4X2,,Creta Style 1.5 IVT,1500.0,G,,,579,190,117,3,171,947,0,0,0,187,99,71,1225
2023,4X2,,Creta Prime 1.5 IVT,1500.0,G,CKD,INA,3,120,96,1,163,0,61,86,92,247,227,58,1073
2023,4X2,,Creta Prime 1.5 IVT Two Tone,1500.0,G,,,31,155,121,4,209,2,56,122,62,16,353,310,2288
2023,4X2,,Stargazer Active MT,1500.0,G,,,70,376,477,41,67,0,102,155,119,8,8,297,3674
2023,4X2,,Stargazer Active IVT,1500.0,G,,,3,168,101,7,187,70,78,44,25,0,49,0,75
2023,4X2,,Stargazer Trend MT 7 Seat,1500.0,G,CKD,INA,127,483,411,11,235,97,0,68,85,0,18,29,254
2023,4X2,,Stargazer Trend MT 6 Seat,1500.0,G,,,28,0,0,0,239,71,0,317,207,0,0,14,423
2023,4X2,,Stargazer Trend IVT 7 Seat,1500.0,G,CKD,INA,4,0,0,0,0,245,13,354,267,0,1,0,42
2023,4X2,,Stargazer Trend IVT 6 Seat,1500.0,G,,,13,0,0,0,0,2,0,0,0,0,4,0,697
2023,4X2,,Stargazer Style 7 Seat,1500.0,G,CBU,INA,479,0,0,0,0,18,0,0,0,1,3,0,189
2023,4X2,,Stargazer Style 6 Seat,1500.0,G,,,1013,15,7,29,17,45,0,0,0,151,1,0,130
2023,4X2,,Stargazer Prime 7 Seat,1500.0,G,CBU,INA,80,79,319,30,0,0,0,0,0,388,146,1,106
2023,4X2,,Stargazer Prime 6 Seat,1500.0,G,,,523,0,0,0,0,138,2,101,62,50,424,192,2454
2023,4X2,,Stargazer Prime 7 Seat Two Tone,1500.0,G,CKD,INA,0,53,59,18,0,0,56,285,240,338,79,305,5008
2023,4X2,,Stargazer Prime 6 Seat Two Tone,1500.0,G,,,0,93,70,55,0,24,215,123,131,9,118,41,523
2023,4X2,,Stargazer Essential MT 7 Seat,1500.0,G,CKD,INA,0,68,73,46,65,0,8,463,474,1,6,203,2397
2023,4X2,,Stargazer Essential MT 6 Seat,1500.0,G,,,0,39,71,35,209,150,39,67,0,36,4,5,21
2023,4X2,,Stargazer Essential IVT 7 Seat,1500.0,G,CKD,INA,0,10,34,20,0,337,0,199,324,38,31,7,13
2023,4X2,,Stargazer Essential IVT 6 Seat,1500.0,G,,,0,0,0,0,2,25,0,0,0,2,39,105,435
2023,4X2,,Stargazer X Style 7 Seat,1500.0,G,CKD,INA,0,0,0,0,104,87,208,0,0,2,3,22,269
2023,4X2,,Stargazer X Style 6 Seat,1500.0,G,,,0,0,0,0,55,0,32,195,135,81,2,1,6
2023,4X2,,Stargazer X Prime 7 Seat,1500.0,G,CKD,INA,0,0,123,58,49,0,0,115,58,230,93,5,11
2023,4X2,,Stargazer X Prime 6 Seat,1500.0,G,,,0,0,503,257,164,0,0,106,57,11,223,136,694
2023,4X2,,Stargazer X Prime 7 Seat Two Tone,1500.0,G,CKD,INA,0,301,280,450,50,0,11,16,7,52,17,149,1737
2023,4X2,,Stargazer X Prime 6 Seat Two Tone,,BEV,,,3,1398,1161,736,102,0,118,14,4,0,44,24,86
2023,4X2,,Ioniq5,,BEV,CKD,INA,36,837,772,453,298,0,0,90,89,14,2,68,316
2023,4X2,,Ioniq5 Prime Reguler,,BEV,,,1,1699,2027,893,104,0,1,107,111,77,1,0,2
2023,4X2,,Ioniq5 Prime Extended,,BEV,CKD,INA,194,1328,1391,1195,223,0,0,1,0,19,101,0,54
2023,4X2,,Ioniq5 Signature Reguler,,BEV,,,0,2,10,0,2,0,0,73,43,609,15,49,488
2023,4X2,,Ioniq5 Signature Extended,1353.0,G,CKD,INA,0,380,463,192,642,0,36,1205,91,5,606,19,298
2023,4X2,,Seltos,1353.0,G,,,8,15,95,42,1069,0,18,1207,818,0,17,556,6334
2023,4X2,,Seltos CRDi,1500.0,G,CKD,India,0,659,1563,1189,1725,4,222,975,635,13,0,8,130
2023,4X2,,Sonet Premiere,1500.0,G,,,0,448,402,278,1830,17,9,1187,1255,0,23,0,0
2023,4X2,,Sonet Premiere,1353.0,G,CKD,India,8,0,0,0,9,19,0,1701,1173,0,0,32,661
2023,4X2,,Carens,1497.0,G,,,7,60,72,12,312,830,121,8,3,21,0,0,0
2023,4X2,,Carens,1498.0,G,CKD,India,0,0,0,0,125,11,0,180,102,3,23,0,1
2023,4X2,Mazda,2 GT AT,1498.0,G,,,0,245,271,119,1024,0,0,87,47,0,4,0,329
2023,4X2,Mazda,ZS Excite,1498.0,G,CKD,Thailand,0,5,5,4,96,59,7,771,1126,0,0,12,85
2023,4X2,Mazda,ZS Ignite,1498.0,G,,,0,222,432,129,0,0,5,228,151,0,0,0,0
2023,4X2,Mazda,ZS Activate 1.5L CVT,1498.0,G,CKD,Thailand,8,604,720,153,18,0,0,0,0,1,0,0,1
2023,4X2,Mazda,ZS Ignite 1.5L CVT,1498.0,G,,,0,10,12,0,0,5,0,95,63,13,0,0,7
2023,4X2,Mazda,ZS Magnify 1.5L CVT,,BEV,CKD,Thailand,0,11,70,63,70,6,0,0,0,0,23,2,14
2023,4X2,Mazda,ZS EV,1490.0,G,,,1,30,33,24,18,0,0,214,149,0,0,60,370
2023,4X2,Mazda,HS Excite,1490.0,G,CKD,Ch i n a,6,570,730,90,294,0,23,19,5,0,0,0,2
2023,4X2,Mazda,HS Ignite,1490.0,G,,,0,0,1,0,200,2,0,298,171,0,0,0,0
