year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume
2024,4X2,,Tiggo 8 Facelift Awd,2000.0,BEV,,,0,0,0,6,9,10,22,29,33,41,47,45,102
2024,4X2,,All New C3 Aircross SUV,1200.0,G,,,0,380,0,9,30,185,7,0,0,0,0,0,59
2024,4X2,,All New Xenia 1.3 M MT,1329.0,G,,,16,39,50,21,0,0,76,237,174,133,106,137,836
2024,4X2,,All New Xenia 1.3 X CVT,1329.0,G,,,50,3,359,99,352,327,0,287,166,126,96,155,116
2024,4X2,,All New Xenia 1.3 R MT,1329.0,G,CKD,INA,300,1,184,146,114,112,0,106,89,125,128,248,3167
2024,4X2,,All New Xenia 1.3 R CVT,1329.0,G,,,237,27,255,136,183,133,161,0,0,0,0,0,1235
2024,4X2,,All New Xenia 1.5 R MT,1496.0,G,CKD,INA,45,0,254,33,169,132,136,73,55,68,24,59,2452
2024,4X2,,All New Xenia 1.5 R CVT,1496.0,G,,,90,3,63,60,41,35,149,0,12,0,0,0,1955
2024,4X2,CITROEN,All New Xenia 1.5 R ASA CVT,1496.0,G,CBU,INA,14,0,63,3,60,51,70,0,58,1,0,1,273
2024,4X2,CITROEN,Gran Max BV 1.5,1500.0,G,,,0,0,516,3,939,30,0,20,79,80,46,65,42
2024,4X2,CITROEN,Gran Max MB 1.3 HI FF,1298.0,G,CBU,INA,40,0,1,25,74,1396,30,57,122,200,114,246,180
2024,4X2,CITROEN,Gran Max MB 1.5 HI,1495.0,G,CKD,INA,89,4,105,69,345,0,0,62,48,67,55,56,361
2024,4X2,CITROEN,Luxio 1.5 D (New),1495.0,G,,,50,0,55,17,192,121,48,153,127,131,124,115,671
2024,4X2,CITROEN,Luxio 1.5 X MT (New),1495.0,G,CKD,INA,109,0,31,53,75,396,266,51,54,46,70,69,2308
2024,4X2,CITROEN,Luxio 1.5 X AT (New),1495.0,G,,,54,1,132,24,127,273,55,10,5,10,2,10,1532
2024,4X2,CITROEN,All New Terios IDS X MT (MC 2023),1496.0,G,,,1011,0,4,638,4,76,149,251,253,276,307,271,1466
2024,4X2,CITROEN,All New Terios IDS X AT (MC 2023),1496.0,G,CKD,INA,255,0,1035,215,630,122,64,204,214,187,170,223,647
2024,4X2,CITROEN,All New Terios IDS R AT (MC 2023),1496.0,G,CKD,INA,157,10,320,129,235,57,554,46,45,32,46,32,78
2024,4X2,CITROEN,All New Terios IDS Custom MT (MC 2023),1496.0,G,,,46,0,148,46,152,15,202,20,20,14,22,19,9370
2024,4X2,CITROEN,All New Terios IDS Custom AT (MC 2023),1496.0,G,CKD,INA,55,76,61,26,37,526,197,0,12,0,0,0,3208
2024,4X2,CITROEN,Rocky 1.0 R CVT,998.0,G,CKD,INA,8,0,3,4,3,228,40,0,0,9,3,0,1470
2024,4X2,CITROEN,Rocky 1.2 X CVT,998.0,G,CKD,INA,103,0,11,211,5,39,0,162,77,66,92,83,519
2024,4X2,CITROEN,Rocky 1.2 X MT,1200.0,G,,,56,0,244,34,189,24,47,0,0,0,0,0,375
2024,4X2,CITROEN,Rocky 1.2 M MT,1200.0,G,,,8,0,6,5,26,28,410,0,0,0,0,0,39
2024,4X2,CITROEN,GLORY 560 1.5T 6M/T LUXURY,1200.0,G,CKD,INA,5,7,5,0,13,12,92,8,25,12,0,12,223
2024,4X2,CITROEN,GELORA Blind Van (4X2) M/T,1498.0,G,CKD,INA,1,0,0,0,4,94,12,0,0,0,0,0,51
2024,4X2,CITROEN,GELORA C36 MINI BUS 1.5 (4X2) M/T,1498.0,BEV,,,0,0,1,0,16,12,0,0,0,5,0,5,2784
2024,4X2,CITROEN,GELORA EC35 BLIND VAN (4X2) A/T,1498.0,BEV,CKD,Ch i n a,5,1390,0,2,16,12,4,5,7,3,0,0,1020
2024,4X2,CITROEN,E502 EV (4X2) A/T,,BEV,CKD,INA,27,26,7,5,0,0,0,0,0,0,0,0,104
2024,4X2,CITROEN,E502 EV B (4X2) A/T - HEV,,-,,,0,42,7,0,16,1,5,7,1,0,3,2,78
2024,4X2,HAVAL,H6 HEV 1.5T DHT (4x2) A/T,,HEV,CKD,Thailand,0,199,2,9,0,0,2,0,0,0,30,5,6
2024,4X2,HAVAL,JOLION HEV 1.5T DHT (4x2) A/T,,G,,,0,72,0,0,17,0,0,4,0,0,60,0,66
2024,4X2,HAVAL,Brio RS,1499.0,G,CKD,INA,58,64,0,42,0,25,0,748,208,643,535,306,18
2024,4X2,HAVAL,Brio RS,1497.0,G,,,706,69,180,174,76,1,21,5,60,61,86,65,16
2024,4X2,HAVAL,All New CR-V 1.5 T,1198.0,G,CKD,INA,130,1276,111,114,365,14,0,0,1,0,0,0,55
2024,4X2,HAVAL,HR-V E,1198.0,G,,,0,131,155,0,48,0,101,0,1,0,0,0,40
2024,4X2,HAVAL,HR-V E+,1500.0,G,CKD,INA,0,0,0,0,0,9,535,64,38,44,0,0,87
2024,4X2,HAVAL,New HR-V S,1497.0,G,,,0,21,0,13,0,0,84,4,67,108,195,97,2
2024,4X2,HAVAL,New HR-V E,1497.0,G,CKD,INA,219,12,28,14,24,77,0,953,860,1616,1228,1539,69
2024,4X2,HAVAL,New HR-V SE,1497.0,G,,,1119,2,388,420,75,412,0,8,63,73,57,46,35
2024,4X2,HAVAL,CITY HB RS,1497.0,G,,,0,0,142,0,137,0,70,0,0,0,0,0,600
2024,4X2,HAVAL,CITY HB RS,1497.0,G,CKD,INA,62,6,1,10,0,0,762,0,0,0,0,89,5095
2024,4X2,HAVAL,Mobilio E,1500.0,G,CKD,INA,1,0,1,0,0,170,0,0,0,0,0,0,990
2024,4X2,HAVAL,New Mobilio S,1500.0,G,,,120,13,0,120,0,1050,0,16,10,5,34,0,1
2024,4X2,HAVAL,WR-V E,1497.0,G,CKD,INA,12,2,120,27,0,101,0,40,77,85,117,104,1
2024,4X2,HAVAL,WR-V RS,1500.0,G,CKD,INA,438,20,60,421,65,10,0,375,327,320,502,355,314
2024,4X2,HAVAL,WR-V RS - HS,1500.0,G,,,188,0,555,187,754,0,25,0,0,0,0,0,1595
2024,4X2,HAVAL,BR-V E Prestige,1500.0,G,CKD,INA,1,0,229,0,280,0,30,0,21,1,0,0,13294
2024,4X2,HAVAL,BR-V S,1500.0,G,,,0,0,0,10,0,60,527,17,120,2,30,32,1006
2024,4X2,HAVAL,BR-V E,1500.0,G,,,37,229,120,147,88,72,0,249,386,512,216,16,1
2024,4X2,HAVAL,BR-V E Prestige,1500.0,G,CKD,INA,51,71,454,437,161,632,10,133,315,203,167,153,202
2024,4X2,HAVAL,BR-V Prestige-HS,1500.0,G,,,73,66,701,146,519,239,98,2,6,0,2,0,191
2024,4X2,HAVAL,Creta Trend 1.5 IVT,1500.0,G,,,109,6,2,39,5,7,135,45,20,12,13,9,1
2024,4X2,HAVAL,Creta Style 1.5 IVT,1500.0,G,CKD,INA,112,44,49,19,32,52,409,48,99,64,14,14,420
2024,4X2,HAVAL,Creta Prime 1.5 IVT,1500.0,G,,,230,32,39,90,25,34,4,91,115,84,26,30,199
2024,4X2,HAVAL,Creta Prime 1.5 IVT Two Tone,1500.0,G,CKD,INA,432,0,105,60,24,471,32,203,156,81,41,47,799
2024,4X2,HAVAL,Creta Prime 1.5 IVT Alpha,1500.0,G,,,0,309,162,123,34,157,28,0,0,0,0,1,8572
2024,4X2,HAVAL,Creta FL Trend 1.5 IVT,1500.0,G,CKD,INA,0,39,92,0,116,0,53,0,0,0,0,16,3595
2024,4X2,HAVAL,Creta FL Prime 1.5 IVT Two Tone,1500.0,G,CKD,INA,0,1,0,0,0,16,198,0,0,0,0,16,1
2024,4X2,HAVAL,Creta FL N Line 1.5 IVT,1500.0,G,,,0,1,0,0,0,54,0,0,0,0,0,20,60
2024,4X2,DFSK,Creta FL N Line 1.5 IVT Two Tone,1500.0,G,CKD,INA,0,16,0,0,0,76,0,0,0,0,0,8,630
2024,4X2,SERES,Creta FL N Line 1.5T IVT,1500.0,G,,,0,59,0,0,0,204,0,0,0,0,0,6,1712
2024,4X2,HAVAL,Creta FL N Line 1.5T IVT Two Tone,1500.0,G,CKD,INA,0,262,0,0,0,0,0,3,2,79,227,322,4171
2024,4X2,HONDA,Stargazer Active MT,1500.0,G,,,0,272,0,18,0,0,0,3,4,11,14,22,2582
2024,4X2,HONDA,Stargazer Active IVT,1500.0,G,,,25,168,0,11,13,0,0,0,0,0,0,0,30
2024,4X2,HYUNDAI - HMID,Stargazer Style 6 Seat,1500.0,G,,,2,222,6,0,9,0,0,43,77,79,39,9,491
2024,4X2,HYUNDAI - HMID,Stargazer Prime 7 Seat,1500.0,G,CKD,INA,210,0,0,28,0,0,17,61,112,146,117,226,411
2024,4X2,HYUNDAI - HMID,Stargazer Prime 6 Seat,1500.0,G,,,540,38,59,7,69,0,12,7,10,11,20,34,1005
2024,4X2,HYUNDAI - HMID,Stargazer Prime 7 Seat Two Tone,1500.0,G,CBU,INA,40,4,80,6,86,0,0,19,23,38,33,287,1450
2024,4X2,HYUNDAI - HMID,Stargazer Prime 6 Seat Two Tone,1500.0,G,,,141,50,10,2,11,31,56,7,10,3,3,2,1573
2024,4X2,HYUNDAI - HMID,Stargazer Essential MT 6 Seat,1500.0,G,,,0,73,15,7,13,0,2,95,81,36,23,23,1
2024,4X2,HYUNDAI - HMID,Stargazer Essential IVT 7 Seat,1500.0,G,CKD,INA,81,14,4,212,0,48,11,180,123,45,33,24,16
2024,4X2,HYUNDAI - HMID,Stargazer Essential IVT 6 Seat,1500.0,G,,,69,10,91,193,122,70,0,0,0,0,0,0,25
2024,4X2,HYUNDAI - HMID,Stargazer X Style 6 Seat,1500.0,G,CKD,INA,0,38,61,0,128,9,0,67,57,52,13,24,16
2024,4X2,HYUNDAI - HMID,Stargazer X Prime 7 Seat,1500.0,G,,,194,99,0,95,1,3,109,286,168,119,71,90,20
2024,4X2,HYUNDAI - HMID,Stargazer X Prime 7 Seat Two Tone,1500.0,G,,,35,12,299,6,213,2,0,37,27,23,6,7,8
2024,4X2,HYUNDAI - HMID,Stargazer X Prime 6 Seat Two Tone,1500.0,BEV,CKD,INA,22,0,15,44,11,206,76,1,2,1,0,2,6
2024,4X2,HYUNDAI - HMID,Ioniq5 Prime Reguler,1500.0,BEV,,,5,1067,49,2,32,213,147,19,4,33,3,54,719
2024,4X2,HYUNDAI - HMID,Ioniq5 Prime Extended,1500.0,BEV,CKD,INA,11,667,3,1,5,0,12,1,2,1,1,1,140
2024,4X2,HYUNDAI - HMID,Ioniq5 Signature Reguler,,BEV,,,6,1339,15,1,5,121,35,161,94,127,99,94,2
2024,4X2,HYUNDAI - HMID,Ioniq5 Signature Extended,,BEV,CKD,INA,246,1141,1,47,4,399,2,0,0,0,27,26,945
2024,4X2,HYUNDAI - HMID,Ioniq5 Signature N,,G,,,0,309,74,0,52,17,1,0,0,0,0,0,1943
2024,4X2,HYUNDAI - HMID,Seltos,,G,CKD,INA,11,43,0,0,0,37,2,0,38,21,0,0,186
2024,4X2,HYUNDAI - HMID,New Seltos,,G,,,0,1174,0,0,0,0,118,2,30,20,0,0,735
2024,4X2,HYUNDAI - HMID,Sonet Premiere,1353.0,G,CKD,India,65,181,0,50,0,13,0,0,0,0,0,0,99
2024,4X2,HYUNDAI - HMID,Carens,1482.0,G,,,0,62,71,1,58,0,0,23,7,1,6,2,42
2024,4X2,HYUNDAI - HMID,Carens,1500.0,HEV,CKD,India,0,114,1,25,1,160,1,4,3,6,13,11,1109
2024,4X2,HYUNDAI - HMID,LBX Luxury 1.5 Cvt Hev,1353.0,HEV,,,0,5,85,0,25,0,27,2,1,5,5,2,1281
2024,4X2,HYUNDAI - HMID,LBX Sport 1.5 Cvt Hev,1497.0,G,CKD,Japan,0,191,0,0,0,0,0,2,1,3,0,3,1
2024,4X2,Mazda,2 GT AT,1490.0,BEV,,,7,251,0,3,0,0,42,0,0,0,0,3,989
2024,4X2,Mazda,MX-30 BEV,1490.0,G,CKD,Thailand,0,2,2,0,4,47,2,0,0,0,0,0,2700
2024,4X2,Mazda,ZS Ignite,1498.0,G,,,0,15,0,0,0,0,6,0,0,0,0,0,144
2024,4X2,Mazda,ZS Ignite 1.5L CVT,,G,CKD,Thailand,0,220,0,0,0,15,9,14,14,1,2,1,358
2024,4X2,Mazda,ZS Magnify 1.5L CVT,1498.0,G,,,44,388,0,8,0,0,0,0,0,0,0,0,26
2024,4X2,Mazda,HS Ignite,1498.0,G,CKD,Thailand,1,259,3,0,11,1,2,0,0,0,0,0,162
2024,4X2,Mazda,HS i-Smart Magnify,1498.0,G,,,0,1902,0,2,0,3,0,1,0,0,0,0,21
2024,4X2,Mazda,New HS Ignite,1490.0,G,CKD,Thailand,0,1375,5,14,0,0,19,2,3,0,0,0,1299
2024,4X2,Mazda,New HS i-Smart Magnify,1490.0,BEV,,,12,0,12,3,3,0,0,0,0,0,0,0,53
2024,4X2,Mazda,4 EV Magnify,1490.0,BEV,CKD,Thailand,39,4,10,0,8,0,0,272,156,146,134,75,14
2024,4X2,Mazda,4 EV Magnify CKD,1490.0,BEV,,,0,0,0,209,0,15,0,129,165,50,14,40,60
2024,4X2,Mazda,ZS EV Magnify,,BEV,CKD,INA,0,0,246,50,330,0,0,0,0,0,0,0,457
2024,4X2,Mazda,ZS EV Ignite,,HEV,,,0,2,31,0,30,0,0,55,32,12,9,2,3
2024,4X2,Mazda,VS HEV Magnify,,BEV,CKD,INA,0,37,0,53,1,1,332,0,0,0,0,0,231
2024,4X2,Mazda,EP,,G,,,0,0,0,0,42,10,101,3,0,0,1,6,39
2024,4X2,Mazda,Cooper Hatch A/T,1498.0,G,CKD,Thailand,0,7,0,0,0,0,0,0,0,0,1,3,22
2024,4X2,Mazda,Cooper 5 Door A/T,,G,,,0,63,0,0,0,325,57,2,2,0,2,0,41
2024,4X2,Mazda,Cooper Clubman A/T,1499.0,G,CKD,UK,0,3,0,1,0,48,59,1,0,0,0,0,3
2024,4X2,Mazda,Cooper Countryman F60 CKD A/T,1499.0,BEV,,,5,14,0,7,0,0,0,11,14,7,4,8,2
2024,4X2,Mazda,Cooper SE Hatch A/T,1499.0,BEV,CKD,INA,2,46,15,2,15,50,0,25,10,2,2,5,1
2024,4X2,Mazda,Cooper SE A/T,1499.0,BEV,,,0,89,6,0,4,0,2,0,0,7,12,6,133
2024,4X2,Mazda,Acemen SE AT 82 GC,,G,CKD,Ch i n a,0,25,0,0,0,0,2,707,787,756,758,1271,1
2024,4X2,Mazda,Xpander 1.5L ULTIMATE (4X2) CVT,,G,,,1299,88,0,188,0,0,4,80,64,76,89,99,7
2024,4X2,Mazda,Xpander 1.5L ULTIMATE-L (4X2) MT,,G,CKD,INA,0,0,914,0,1082,1,25,1,0,0,0,0,33
2024,4X2,Mazda,Xpander 1.5L SPORT (4X2) CVT,1499.0,G,,,34,4,0,1,75,16,0,0,0,0,0,0,58
2024,4X2,Mazda,Xpander 1.5L SPORT (4X2) M/T,1499.0,G,CKD,INA,41,11,41,0,0,3,796,325,316,303,210,254,39
2024,4X2,Mazda,Xpander 1.5L EXCEED (4X2) CVT,1499.0,G,,,498,8,43,328,0,0,55,112,106,202,156,139,2301
2024,4X2,Mazda,Xpander 1.5L EXCEED (4X2) M/T,1499.0,G,CKD,INA,32,0,129,229,231,0,0,9,0,1,1,0,766
2024,4X2,Mazda,Xpander 1.5L GLS (4X2) CVT,1499.0,G,,,42,0,81,218,313,1149,0,624,25,205,207,2,1
2024,4X2,Mazda,Xpander 1.5L GLS (4X2) M/T,1499.0,G,CKD,INA,99,47,318,85,129,75,306,693,792,494,691,1068,312
2024,4X2,Mazda,Xpander Cross 1.5L PREMIUM (4X2) CVT,1499.0,G,,,1314,0,272,186,149,0,142,140,199,123,168,205,59
2024,4X2,Mazda,Xpander Cross 1.5L (4X2) M/T,1499.0,G,CKD,INA,404,1,1190,77,1129,0,2,0,0,0,239,122,10
2024,4X2,Mazda,Xforce Ultimate DS,1499.0,G,,,0,10,219,0,193,252,96,776,611,576,456,461,5
2024,4X2,Mazda,Xforce Ultimate 1.5L 4X2 A/T,1499.0,G,CKD,INA,687,0,0,422,0,255,1011,27,66,24,27,40,10
2024,4X2,Mazda,Xforce Exceed 1.5L 4X2 A/T,1499.0,BEV,,,121,0,68,3,598,13,129,38,1,1,11,1,68
2024,4X2,Mazda,L100 EV,1499.0,BEV,CKD,INA,0,1,12,1,4,124,0,0,0,0,0,1,68
2024,4X2,Mazda,EQA 250,1499.0,BEV,,,3,1,3,0,0,1011,658,0,0,3,1,2,69
2024,4X2,Mazda,EQB 250,,G,,,0,0,0,0,2,180,44,1,0,0,4,6,25
2024,4X2,Mazda,GLB 200 Progressive Line ( X247),,G,,,1,0,0,0,0,0,0,1,4,1,0,5,11097
2024,4X2,Mazda,Livina VL,,G,,,30,12,0,20,13,424,0,129,156,117,127,208,613
2024,4X2,Mazda,All New Serena Highway Star e-Power,1332.0,HEV,,,0,2,30,0,15,18,0,0,2,0,1,0,103
2024,4X2,Mazda,KICKS E-POWER,1498.0,BEV,CKD,INA,10,4,0,10,0,0,2,0,0,0,0,5,126
2024,4X2,Mazda,Leaf,1422.0,G,,,0,256,20,0,8,0,6,0,2,0,0,11,3351
2024,4X2,Mazda,Magnite Premium Turbo CVT,1200.0,BEV,CKD,INA,0,0,2,12,1,0,3,0,0,0,0,0,1839
2024,4X2,NETA,V EV,,BEV,,,39,70,35,0,15,8,3,75,80,20,31,20,797
2024,4X2,NETA,V-II EV,999.0,BEV,CKD,Thailand,0,125,10,0,0,20,0,0,22,15,26,32,1957
2024,4X2,NETA,X EV 500 SUPREME,,G,,,0,35,0,0,13,0,10,0,0,0,0,0,10855
2024,4X2,NETA,,2008.0,-,CKD,INA,5,205,0,1,0,8,0,89,72,50,70,139,2168
2024,4X2,NETA,Alpha Hybrid 2Tone Mt,,HEV,,,0,188,0,65,0,0,111,363,325,309,362,539,361
2024,4X2,NETA,Alpha Hybrid 2Tone At,1199.0,G,CKD,M a l a ysi a,0,0,91,322,75,15,0,0,0,0,0,0,5758
2024,4X2,NETA,Ignis GX AT,1462.0,G,,,70,37,370,75,309,0,0,51,34,53,274,37,398
2024,4X2,NETA,S-Presso MT,1462.0,G,CKD,INA,14,21,79,81,74,93,54,191,163,143,105,108,58
2024,4X2,NETA,S-Presso AT,1197.0,G,,,267,65,123,192,43,0,319,4,5,6,0,12,11
2024,4X2,NETA,All New Ertiga GA,998.0,G,CKD,India,2,4,208,6,141,0,0,97,73,96,171,124,6
2024,4X2,NETA,All New Ertiga GL MT,998.0,G,,,290,0,9,126,8,52,54,71,74,48,87,149,41
2024,4X2,NETA,All New Ertiga GL AT,1462.0,HEV,CKD,INA,161,8,141,43,78,218,142,0,0,0,0,0,162
2024,4X2,NETA,All New Ertiga GX Hybrid,1462.0,HEV,,,44,9,84,0,84,0,2,0,0,0,0,0,740
2024,4X2,NETA,All New Ertiga GX Hybrid,1462.0,HEV,CKD,INA,455,1,0,0,0,42,55,44,40,40,23,206,75
2024,4X2,NETA,All New Ertiga Gx Hybrid Mt,1462.0,HEV,,,0,30407,0,44,0,22,56,90,78,101,98,287,10
2024,4X2,NETA,All New Ertiga Gx Hybrid At,1462.0,HEV,CKD,INA,0,59715,121,141,74,0,0,5,7,6,10,5,135
2024,4X2,,Kona EV Prime Extended,,BEV,,,0,0,0,0,0,0,17,22,8,5,1,1,2
2024,4X2,,Kona EV Signature Reguler,,BEV,,,0,0,0,0,0,0,0,0,4,3,0,0,30
2024,4X2,,Kona EV Signature Extended,,BEV,,,0,0,0,0,0,0,0,0,94,107,219,50,15
2024,4X2,,Kona EV Style,,BEV,,,0,0,0,0,0,0,0,0,52,72,0,1,7
2024,4X2,,Kona EV N Line Two Tone,,G,,,0,0,0,0,0,0,0,0,0,0,0,10,346
