year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume
2026,4X2,HAVAL,Stargazer Cartenz Style IVT 7 Seat,1500.0,G,CKD,INA,1,1,4,657,0,26,0,0,0,0,0,0,0
2026,4X2,HAVAL,Stargazer Cartenz Style IVT 6 Seat,1500.0,G,CKD,INA,1019,848,0,8,331,20,0,0,0,0,0,0,27
2026,4X2,HAVAL,Stargazer Cartenz Smart HSS 7 Seat,1500.0,G,CKD,INA,91,57,0,328,0,10,0,0,0,0,0,0,76
2026,4X2,HAVAL,Stargazer Cartenz Smart HSS 6 Seat,1500.0,G,CKD,INA,468,591,440,172,1,29,0,0,0,0,0,0,10
2026,4X2,HAVAL,Stargazer Cartenz Smart 7 Seat,1500.0,G,CKD,INA,206,114,50,46,14,0,0,0,0,0,0,0,2
2026,4X2,HAVAL,Stargazer Cartenz Smart 6 Seat,1500.0,G,CBU,INA,100,0,306,13,1,0,0,0,0,0,0,0,132
2026,4X2,HAVAL,Stargazer Cartenz Prime 7 Seat,1500.0,G,CBU,INA,65,48,155,348,0,1,0,0,0,0,0,0,122
2026,4X2,HAVAL,Stargazer Cartenz Prime 6 Seat,1500.0,G,CBU,INA,500,707,84,0,15,0,0,0,0,0,0,0,105
2026,4X2,HAVAL,Stargazer X Prime 7 Seat,1500.0,G,CBU,INA,0,0,117,21,10,0,0,0,0,0,0,0,93
2026,4X2,HAVAL,Stargazer X Prime 6 Seat,1500.0,G,CBU,INA,145,141,511,392,9,0,0,0,0,0,0,0,19
2026,4X2,HAVAL,Stargazer X Prime 7 Seat Two Tone,1500.0,G,CBU,INA,314,357,0,306,9,0,0,0,0,0,0,0,11
2026,4X2,HAVAL,Stargazer X Prime 6 Seat Two Tone,1500.0,G,CBU,INA,634,289,68,132,0,0,0,0,0,0,0,0,25
2026,4X2,HAVAL,Stargazer Cartenz X Trend 7 Seat,1500.0,G,CBU,INA,151,71,740,130,0,0,0,0,0,0,0,0,36
2026,4X2,HAVAL,Stargazer Cartenz X Trend 6 Seat,1500.0,G,CBU,INA,215,104,574,220,0,0,0,0,0,0,0,0,56
2026,4X2,HAVAL,Stargazer Cartenz X Style 7 Seat,1500.0,G,CBU,INA,378,395,14,12,0,0,0,0,0,0,0,0,110
2026,4X2,HAVAL,Stargazer Cartenz X Style 6 Seat,1500.0,G,CBU,INA,7,8,153,1,0,3,0,0,0,0,0,0,12
2026,4X2,HAVAL,Stargazer Cartenz X Prime 7 Seat,1500.0,G,CBU,INA,14,28,283,0,0,62,0,0,0,0,0,0,9
2026,4X2,HAVAL,Stargazer Cartenz X Prime 6 Seat,1500.0,G,CBU,INA,0,0,2,3,0,77,0,0,0,0,0,0,0
2026,4X2,HAVAL,Stargazer Cartenz Prime HSS 7 Seat,1500.0,G,CBU,INA,2,5,13,4,0,52,0,0,0,0,0,0,1
2026,4X2,HAVAL,Stargazer Cartenz Prime HSS 6 Seat,1500.0,G,CBU,INA,1,3,0,2,0,104,0,0,0,0,0,0,7
2026,4X2,HAVAL,Ioniq5 Signature Extended,,G,CBU,INA,0,1,3,15,0,88,0,0,0,0,0,0,35
2026,4X2,HAVAL,Ioniq5 Signature N,,BEV,CBU,INA,10,25,2,0,3,3,0,0,0,0,0,0,336
2026,4X2,HAVAL,Kona EV,,BEV,CBU,INA,0,3,1,0,4,0,0,0,0,0,0,0,438
2026,4X2,HAVAL,Kona EV Prime Reguler,,BEV,CBU,INA,15,47,9,0,57,0,0,0,0,0,0,0,314
2026,4X2,HAVAL,Kona EV Prime Extended,,BEV,CBU,South Korea,0,0,0,12,48,3,0,0,0,0,0,0,440
2026,4X2,HAVAL,Kona EV Signature Reguler,,BEV,CBU,INA,0,0,0,0,86,0,0,0,0,0,0,0,492
2026,4X2,HAVAL,Kona EV Signature Reguler Two Tone,,BEV,CBU,INA,10,0,0,40,66,0,0,0,0,0,0,0,5
2026,4X2,HAVAL,Kona EV Signature Extended,,BEV,CBU,INA,51,28,0,36,194,1,0,0,0,0,0,0,0
2026,4X2,HAVAL,Kona EV Signature Extended Two Tone,,BEV,CBU,INA,28,29,0,100,1,0,0,0,0,0,0,0,20
2026,4X2,HAVAL,Kona EV Style,,BEV,CBU,INA,43,20,25,169,0,0,0,0,0,0,0,0,121
2026,4X2,HAVAL,Kona EV N Line - BEV,,-,CBU,INA,200,142,1,57,0,0,0,0,0,0,0,0,72
2026,4X2,HAVAL,Kona EV N Line Two Tone,,BEV,CBU,INA,43,63,62,163,61,4,0,0,0,0,0,0,15
2026,4X2,HAVAL,J5 BEV 4X2 Standart,,BEV,CKD,INA,294,339,179,13,0,8,0,0,0,0,0,0,23
2026,4X2,HAVAL,J5 BEV 4X2 Premium,,BEV,CKD,INA,34,37,39,95,0,3033,0,0,0,0,0,0,86
2026,4X2,HAVAL,J7 SHS 4X2 Turbo,1500.0,BEV,CKD,INA,108,136,177,47,2,2,0,0,0,0,0,0,26
2026,4X2,HAVAL,Dashing Journey,1498.0,PHEV,CKD,INA,44,74,14,91,11,0,0,0,0,0,0,0,186
2026,4X2,HAVAL,Dashing Inspira,1498.0,G,CKD,INA,158,168,48,108,3,15,0,0,0,0,0,0,103
2026,4X2,HAVAL,X70P Journey,1498.0,G,CBU,INA,57,13,25,404,4,0,0,0,0,0,0,0,56
2026,4X2,HAVAL,X70P Inspira,1498.0,G,CBU,INA,125,66,42,0,0,26,0,0,0,0,0,0,16934
2026,4X2,HAVAL,T1,1498.0,G,CKD,INA,0,0,23,28,48,48,0,0,0,0,0,0,152
2026,4X2,HAVAL,New Sonet Trendy 1.5 AT,1497.0,PHEV,CBU,INA,3,2,2,1,2895,12,0,0,0,0,0,0,143
2026,4X2,HAVAL,New Sonet Motion 1.5 AT,1497.0,G,CBU,INA,0,0,20,1,3,2,0,0,0,0,0,0,0
2026,4X2,HAVAL,New Sonet Signature 1.5 AT,1497.0,G,CBU,India,0,0,60,1,0,22,0,0,0,0,0,0,106
2026,4X2,HAVAL,Carens 1.5 AT - 7s,1497.0,G,CKD,India,0,0,0,178,40,0,0,0,0,0,0,0,97
2026,4X2,HAVAL,The All New Carens Trendy 1.5 AT,1497.0,G,CKD,India,156,30,0,152,0,23,0,0,0,0,0,0,23
2026,4X2,HAVAL,LBX Luxury 1.5 Cvt Hev,1490.0,G,CKD,India,8,73,92,295,17,11,0,0,0,0,0,0,74
2026,4X2,HAVAL,CX-3 Kuro,1496.0,HEV,CKD,India,72,336,140,16,7,35,0,0,0,0,0,0,152
2026,4X2,HAVAL,CX-3 Touring,1496.0,G,CKD,Japan,4,16,55,25,0,61,0,0,0,0,0,0,0
2026,4X2,HAVAL,CX-3 Sport,1496.0,G,CKD,Thailand,18,63,142,113,3,0,0,0,0,0,0,0,63
2026,4X2,HAVAL,MX-3 BEV,,G,CKD,Thailand,36,60,9,178,4,0,0,0,0,0,0,0,40
2026,4X2,HAVAL,MIFA 9,,BEV,CKD,Japan,0,28,126,102,20,18,0,0,0,0,0,0,143
2026,4X2,HAVAL,ZS Ignite,1498.0,BEV,CKD,China,51,176,45,44,31,0,0,0,0,0,0,0,253
2026,4X2,HAVAL,ZS Ignite 1.5L CVT,1498.0,G,CKD,Thailand,7,137,79,7,0,0,0,0,0,0,0,0,2
2026,4X2,HAVAL,ZS Magnify 1.5L CVT,1498.0,G,CKD,Thailand,0,16,41,0,28,0,0,0,0,0,0,0,5
2026,4X2,HAVAL,HS Excite,1490.0,BEV,CKD,Thailand,43,79,9,25,9,0,0,0,0,0,0,0,1
2026,4X2,HAVAL,HS Ignite,1490.0,G,CKD,China,25,78,0,0,11,0,0,0,0,0,0,0,0
2026,4X2,HAVAL,HS i-Smart Magnify,1490.0,G,CKD,Thailand,0,0,10,0,30,0,0,0,0,0,0,0,11
2026,4X2,HAVAL,New HS Activate,1490.0,G,CBU,Thailand,0,0,7,2,65,0,0,0,0,0,0,0,3
2026,4X2,HAVAL,New HS i0Smart Magnify,1490.0,G,CBU,Thailand,0,0,8,0,1,0,0,0,0,0,0,0,1
2026,4X2,HAVAL,4 EV Ignite,,G,CBU,Thailand,0,0,0,0,0,5,0,0,0,0,0,0,2
2026,4X2,HAVAL,4 EV Magnify,,BEV,CKD,Thailand,0,0,3,309,0,0,0,0,0,0,0,0,6
2026,4X2,HAVAL,4 EV Magnify CKD,,BEV,CKD,China,0,0,0,1015,15,96,0,0,0,0,0,0,5
2026,4X2,HAVAL,4 EV Magnify Max CKD,,BEV,CKD,China,513,491,0,620,1,1,0,0,0,0,0,0,8
2026,4X2,HAVAL,ZS EV Magnify,,BEV,CKD,INA,759,588,49,610,0,5,0,0,0,0,0,0,15
2026,4X2,HAVAL,4 EV Ignite CKD,,BEV,CKD,INA,1184,1463,195,937,0,0,0,0,0,0,0,0,5
2026,4X2,HAVAL,ZS EV Ignite,,BEV,CKD,INA,780,716,378,0,1,0,0,0,0,0,0,0,1
2026,4X2,HAVAL,VS HEV Magnify,1498.0,BEV,CKD,INA,49,14,834,2352,0,0,0,0,0,0,0,0,648
2026,4X2,HAVAL,EP,,HEV,CKD,INA,0,77,910,418,1,0,0,0,0,0,0,0,6
