year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume
2025,SEDAN,SUBARU,Genesis G80,2993.0,G,,,0,0,3,1,6,6,3,0,12,1,0,1,87
2025,SEDAN,SUBARU,MX 5 RF AT,2993.0,G,,,0,0,0,0,0,0,0,2,0,-1,1,0,32
2025,SEDAN,SUBARU,AMG A 35 4MATIC (V177),,PHEV,CBU,Germany,0,0,1,0,0,0,0,1,0,0,0,0,2
2025,SEDAN,SUBARU,E 300 AMG,1998.0,G,CBU,Germany,0,4,1,0,2,3,2,47,0,-1,27,0,0
2025,SEDAN,SUBARU,EQS 450+ (V297),,BEV,CBU,Germany,0,0,0,0,0,0,0,1,0,0,0,0,1902
2025,SEDAN,SUBARU,C 300 AMG Line (W206),,BEV,CBU,Germany,50,195,340,432,645,764,906,1,1303,1473,1,0,1
2025,SEDAN,SUBARU,AMG C 63 S E Performance (W206),,BEV,CBU,Germany,0,0,0,0,0,0,0,0,0,0,1,183,4
2025,4X2,DENZA,i440 Gran Coupe AT 1.499 51 4439 x 1821 x,1596.0,-,,,35,0,0,0,0,1,4,270,1,15,36,6,0
2025,4X2,CHERY,X1 sDrive18i U11 A7 AT 1.499 45 4500 x 1845 x,1642.0,-,,,0,0,0,0,0,0,0,181,1,0,0,0,174
2025,4X2,CHERY,Atto 1 Premium Extended Range - - 3925X1720X1590 5,,-,,,0,697,310,243,152,56,37,0,147,78,75,113,9582
2025,4X2,NISSAN,HYPTEC HT Premium - - 4935 x 1920 x 1700 5,,-,,,398,0,0,30,6,0,0,0,0,0,0,0,1914
2025,4X2,GWM,HYPTEC HT Ultra - - 4935 x 1920 x 1700 5,,-,,,0,7,0,0,0,25,9,28,0,0,0,0,0
2025,4X2,POLYTRON,AION Y Plus Exclusive - - 4535 x 1870 x 1650 5,,-,,,95,30,0,0,1,14,39,45,0,0,0,0,370
2025,4X2,AION,Y Plus Prem ium - - 4535 x 1870 x 1650 5,,-,,,0,0,0,0,447,0,0,0,183,21,23,32,142
2025,4X2,AION,V Exclusive - - 4605 x 1854 x 1686 5,,-,,,0,0,0,0,0,765,336,0,232,318,245,203,101
2025,4X2,VOLVO CARS,AION V Luxury - - 4605 x 1854 x 1686 5,,-,,,0,0,0,0,0,0,0,69,0,0,0,1087,2986
2025,4X2,WULING,AION UT Premium - - 4.270 x 1.850 x 1.575 5,,-,,,0,9,8,12,18,0,0,637,0,0,0,232,1087
2025,4X2,VINFAST,AION Y Plus Exclusive - - 4535 x 1870 x 1650 5,,-,,,13,445,458,162,242,0,0,0,59,0,0,7,232
2025,4X2,VINFAST,Tiggo 7 Comfort,1500.0,G,CKD,INA,1,13,15,20,22,2,0,1,18,0,0,0,4
2025,4X2,VINFAST,Gt,1500.0,G,CKD,INA,11,69,73,54,70,1,0,2,45,0,0,0,60
2025,4X2,VINFAST,OMDA 5 Z (Facelift),1500.0,G,CKD,INA,85,118,85,43,39,33,12,1,17,4,4,0,45
2025,4X2,VINFAST,OMDA 5 RZ (Facelift),1500.0,G,CKD,INA,107,207,269,205,196,116,146,34,157,49,62,44,60
2025,4X2,VINFAST,Omoda 5 Z,1500.0,BEV,CKD,INA,114,30,18,6,3,0,0,14,1,0,0,0,558
2025,4X2,VINFAST,OmodaE5 Pure CVT BEV,,-,CKD,INA,184,43,27,1,8,53,25,10,6,18,7,24,84
2025,4X2,VINFAST,Omoda E5,,BEV,CKD,INA,31,0,0,0,0,32,61,30,0,131,97,68,299
2025,4X2,VINFAST,iCar 03 RWD,,BEV,CKD,INA,57,0,0,0,0,126,155,12,0,103,48,54,1105
2025,4X2,VINFAST,J6T RWD,,BEV,CKD,INA,0,3,8,1,6,0,0,106,3,0,0,34,1415
2025,4X2,VINFAST,J6T IWD,1500.0,G,CKD,INA,0,4,3,11,8,0,0,0,5,0,84,142,34
2025,4X2,VINFAST,Tiggo 5X Classic,1500.0,G,CKD,INA,138,0,1,0,0,0,1,7,0,2,0,0,226
2025,4X2,VINFAST,Tiggo 5X Champion,1500.0,G,CKD,INA,2,66,85,81,74,1,0,0,82,0,1,0,25
2025,4X2,VINFAST,Tiggo Cross Comfort,1500.0,G,CKD,INA,0,95,127,135,116,37,58,0,64,22,16,21,112
2025,4X2,VINFAST,Tiggo Cross Premium,1500.0,G,CKD,INA,0,84,62,43,45,345,257,2,20,65,51,46,295
2025,4X2,VINFAST,Tiggo Cross Sport,1500.0,G,CKD,INA,0,153,118,83,54,0,16,2,24,48,54,13,2501
2025,4X2,VINFAST,Tiggo Cross CSH,1500.0,PHEV,CKD,INA,1,13,5,9,2,0,0,0,0,388,330,281,153
2025,4X2,VINFAST,Tiggo 8 Csh Fwd,1500.0,PHEV,CBU,INA,6,28,31,19,5,0,0,23,1,0,0,69,2041
2025,4X2,VINFAST,Tiggo 8 CSH FWD Premium,1200.0,BEV,CBU,INA,16,2,5,8,4,1102,320,44,2,269,143,420,69
2025,4X2,VINFAST,New E-C3 All Electric,1200.0,G,CBU,India,135,5,2,0,0,27,38,13,2,32,31,313,3273
2025,4X2,VINFAST,All New C3 Aircross SUV,1200.0,G,CBU,India,4,40,86,91,102,45,52,32,94,40,33,35,659
2025,4X2,VINFAST,New Citroën C3,,BEV,CKD,India,5,59,116,125,119,25,28,2,41,21,41,20,532
2025,4X2,VINFAST,New Citroën E-C4 Electric,1329.0,G,CKD,India,105,0,0,0,0,0,1,0,3,0,0,0,381
2025,4X2,VINFAST,All New Xenia 1.3 X CVT,1329.0,G,CKD,INA,0,0,0,0,0,41,70,4,3,101,130,80,1
2025,4X2,VINFAST,All New Xenia 1.3 R MT,1329.0,G,CKD,INA,0,0,0,0,0,50,86,47,2,96,100,25,1583
2025,4X2,VINFAST,All New Xenia 1.5 R MT,1496.0,G,CBU,INA,0,0,0,0,0,0,0,0,17,0,0,0,991
2025,4X2,VINFAST,All New Xenia 1.5 R CVT,1329.0,G,CKD,INA,0,0,0,0,0,21,40,5,41,45,40,20,1307
2025,4X2,VINFAST,New Sirion R Cvt (Mc 2022),1298.0,G,CKD,Malays ia,0,0,0,0,0,20,20,0,24,21,40,0,1134
2025,4X2,VINFAST,Gran Max BV 1.3 AC,1500.0,G,CKD,INA,0,0,1,0,0,835,914,23,0,2000,2061,1570,16
2025,4X2,VINFAST,Gran Max BV 1.5,1298.0,G,CKD,INA,0,68,79,36,35,192,5,30,17,0,168,165,506
2025,4X2,VINFAST,Gran Max MB 1.3 HI FF,1298.0,G,CKD,INA,0,117,152,130,110,51,84,22,25,69,53,69,200
2025,4X2,VINFAST,Gran Max MB 1.3 HI,1495.0,G,CKD,INA,95,13,8,5,3,112,223,23,1,228,152,171,145
2025,4X2,VINFAST,Gran Max MB 1.5 HI,1495.0,G,CKD,INA,161,20,13,24,15,102,184,0,0,178,120,266,13497
2025,4X2,VINFAST,Luxio 1.5 D (New),1495.0,G,CKD,INA,10,0,0,0,0,47,52,0,0,102,95,113,632
2025,4X2,VINFAST,Luxio 1.5 X MT (New),1495.0,G,CKD,INA,24,0,0,0,0,92,107,6,0,117,114,215,645
2025,4X2,VINFAST,Luxio 1.5 X AT (New),1495.0,G,CKD,INA,0,0,0,0,0,72,67,43,11,55,40,42,1841
2025,4X2,VINFAST,Luxio 1.5 AK MT,1496.0,G,CKD,INA,0,0,0,0,0,4,5,0,19,7,7,7,1452
2025,4X2,VINFAST,All New Terios IDS X MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,594,662,1,48,578,426,319,766
2025,4X2,VINFAST,All New Terios IDS X AT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,229,256,0,125,284,214,123,1308
2025,4X2,VINFAST,All New Terios IDS R MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,196,228,0,64,264,188,101,629
2025,4X2,VINFAST,All New Terios IDS Custom MT (MC 2023),1496.0,G,CKD,INA,0,0,0,0,0,45,62,10,0,51,36,12,75
2025,4X2,VINFAST,All New Terios IDS Custom AT (MC 2023),998.0,G,CKD,INA,0,1,0,0,0,49,47,107,0,21,24,12,7557
2025,4X2,VINFAST,Rocky 1.0 R ASA CVT,998.0,G,CKD,INA,0,3,13,1,11,0,1,173,0,0,0,0,2825
2025,4X2,VINFAST,Rocky 1.0 R CVT,998.0,G,CKD,INA,3,3,11,0,0,5,18,76,0,0,0,0,2453
2025,4X2,VINFAST,Rocky 1.0 R MT,1200.0,G,CKD,INA,1,97,60,47,213,0,1,93,2,0,0,0,1404
2025,4X2,VINFAST,Rocky 1.2 X MT,1200.0,G,CKD,INA,53,0,0,0,0,14,18,0,0,0,0,0,543
2025,4X2,VINFAST,Rocky 1.2 M CVT,1200.0,G,CKD,INA,4,0,0,0,0,0,0,0,0,0,0,0,375
2025,4X2,VINFAST,Rocky 1.0 R ASA CVT,998.0,G,CKD,INA,0,10,3,3,0,0,0,86,7,0,0,0,2
2025,4X2,VINFAST,Rocky 1.0 R CVT,998.0,G,CKD,INA,0,36,48,5,9,0,0,0,34,52,13,5,110
2025,4X2,VINFAST,Rocky 1.2 X CVT,1198.0,G,CKD,INA,0,36,10,12,11,0,0,0,17,265,155,40,2
2025,4X2,VINFAST,Rocky 1.2 X MT,1198.0,HYBRID,CKD,INA,0,0,0,0,0,0,0,318,0,89,76,13,1266
2025,4X2,VINFAST,GLORY I-AUTO,,BEV,CBU,INA,0,0,0,0,0,0,0,44,0,30,0,0,400
2025,4X2,VINFAST,GELORA EC35 BLIND VAN (4X2) A/T,,BEV,CKD,INA,30,0,0,1,0,9,2,7,0,7,17,8,12
2025,4X2,VINFAST,GELORA EC36 MINI BUS 1.5 (4X2) A/T,,BEV,CKD,INA,0,2,0,0,0,0,1,32,2,0,1,0,24
2025,4X2,VINFAST,E502 EV (4X2) A/T,,BEV,CKD,INA,0,3,4,8,3,15,0,1,0,8,5,11,0
2025,4X2,VINFAST,E502 EV B (4X2) A/T,,BEV,CBU,INA,0,2,0,0,2,0,0,1,0,7,0,0,75
2025,4X2,VINFAST,3 (E3) L EV (4X2) A/T,1499.0,HYBRID,CKD,INA,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,4X2,HAVAL,Jolion Hev 1.5T DHT (4x2) A/T,,BEV,CBU,INA,0,0,0,0,0,3,6,1,48,2,0,1,681
2025,4X2,HAVAL,EX5 PRO,,BEV,CKD,China,0,0,0,0,0,0,0,1,54,0,36,40,218
2025,4X2,HAVAL,STARRAY EM-i PRO,1500.0,PHEV,CKD,Indones ia,0,12,1,0,1,0,0,0,9,0,0,0,40
2025,4X2,HAVAL,STARRAY EM-i MAX,1198.0,G,CKD,Indones ia,2,1,4,3,3,0,0,0,45,0,74,92,30
2025,4X2,HAVAL,Brio RS,1198.0,G,CBU,INA,15,0,0,0,0,0,32,72,0,20,30,0,148
2025,4X2,HAVAL,Brio RS,1500.0,G,CBU,INA,30,0,0,0,0,184,258,0,15,134,92,89,15
2025,4X2,HAVAL,All New CRV 1.5 T,,BEV,CKD,Thailand,0,1,1,0,3,22,21,0,53,30,17,20,125
2025,4X2,HAVAL,All New Veloz 1.5 2021,1497.0,G,CKD,INA,3,0,0,0,0,0,0,0,0,0,0,0,7
2025,4X2,HAVAL,New HR-V E,1497.0,G,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,4X2,HAVAL,New HR-V SE,1497.0,G,CKD,INA,0,0,1,0,0,0,0,3,16,0,0,0,34
2025,4X2,HAVAL,New HR-V RS,1497.0,G,CKD,INA,0,0,0,0,0,0,0,12,0,0,0,0,180
2025,4X2,HAVAL,New HR-V E,1497.0,G,CKD,INA,0,0,0,0,0,124,99,0,0,32,2,0,76
2025,4X2,HAVAL,New HR-V E+,1497.0,HYBRID,CKD,INA,0,189,137,102,31,314,582,0,1,85,59,0,2164
2025,4X2,HAVAL,New HR-V e:HEV,1497.0,HYBRID,CKD,INA,0,0,0,0,0,265,839,0,6,35,245,172,0
2025,4X2,HAVAL,New HR-V RS e:HEV,1500.0,G,CKD,INA,95,26,26,8,32,376,429,3,2,474,303,750,166
2025,4X2,HAVAL,CITY HB RS,1500.0,G,CKD,INA,0,0,0,0,50,0,0,0,0,0,0,0,270
2025,4X2,HAVAL,CITY HB RS-HS,1500.0,G,CKD,INA,33,0,0,0,17,0,0,0,0,0,0,0,2767
2025,4X2,HAVAL,NEW CITY HB RS-HS,1500.0,G,CKD,INA,0,4,2,1,0,50,66,43,23,0,0,0,330
2025,4X2,HAVAL,WRV E,1500.0,G,CKD,INA,0,0,1,0,0,1,29,41,0,0,0,0,65
2025,4X2,HAVAL,WRV E,1500.0,G,CKD,INA,3,4,0,0,0,45,1,16,0,11,0,0,30
2025,4X2,HAVAL,WRV RS,1500.0,G,CKD,INA,1,17,0,0,0,94,198,0,0,197,217,30,102
2025,4X2,HAVAL,WRV RS 0 HS,1500.0,G,CKD,INA,0,9,0,4,0,145,67,0,2,88,23,0,3159
2025,4X2,HAVAL,BR-V S,1500.0,G,CKD,INA,1,6,8,1,2,0,2,8,1,6,6,0,31
2025,4X2,HAVAL,BR-V E,1500.0,G,CKD,INA,2,1092,948,618,960,16,50,0,349,0,0,0,478
2025,4X2,HAVAL,BR-V E,1500.0,G,CKD,INA,0,57,79,48,47,32,97,0,53,1,0,0,2042
2025,4X2,HAVAL,BR-V E Prestige,1500.0,G,CKD,INA,1224,230,173,31,172,18,153,0,362,356,27,0,3212
2025,4X2,HAVAL,BR-V Prestige-HS,1500.0,G,CBU,INA,73,138,137,67,82,12,89,8,89,6,174,0,2828
2025,4X2,HAVAL,BR-V S (Taxi),998.0,G,CKD,INA,202,2,0,0,26,210,130,1,25,0,0,0,1
2025,4X2,HAVAL,Venue,1500.0,G,CKD,India,120,132,16,0,9,1,0,540,13,1,0,1,0
2025,4X2,HAVAL,Creta Active 1.5 MT,1500.0,G,CKD,INA,0,753,755,527,572,0,0,42,322,1,0,0,453
2025,4X2,HAVAL,Creta Prime 1.5 IVT,1500.0,G,CKD,INA,75,0,0,0,0,1,0,400,0,1,0,1,90
2025,4X2,HAVAL,Creta Prime 1.5 IVT Two Tone,1500.0,G,CKD,INA,785,136,181,79,91,0,0,137,84,0,0,0,240
2025,4X2,HAVAL,Creta Prime 1.5 IVT Alpha,1500.0,G,CKD,INA,0,0,0,0,0,0,0,65,429,0,0,0,2676
2025,4X2,HAVAL,Creta FL Active 1.5 MT,1500.0,G,CKD,INA,201,0,0,0,0,1,0,69,1060,3,0,0,1415
2025,4X2,HAVAL,Creta FL Trend 1.5 MT,1500.0,G,CKD,INA,0,0,0,0,0,1,2,415,107,1,2,3,20
2025,4X2,HAVAL,Creta FL Trend 1.5 IVT,1500.0,G,CKD,INA,0,0,0,0,0,27,19,0,414,43,35,22,270
2025,4X2,HAVAL,Creta FL Style 1.5 IVT,1500.0,G,CKD,INA,0,200,179,255,203,2,17,78,310,21,12,23,660
2025,4X2,HAVAL,Creta FL Prime 1.5 IVT,1500.0,G,CKD,INA,0,254,51,2,0,50,29,469,1,26,14,28,2579
2025,4X2,HAVAL,Creta FL Prime 1.5 IVT Two Tone,1500.0,G,CKD,INA,112,68,230,0,0,22,30,1236,9,28,30,23,684
2025,4X2,HAVAL,Creta FL N Line 1.5 IVT,1500.0,G,CKD,INA,238,1,1,28,0,22,8,112,1,9,17,11,1000
2025,4X2,HAVAL,Creta FL N Line 1.5 IVT Two Tone,1500.0,G,CKD,INA,23,0,1,0,1,140,122,396,0,119,90,87,33
2025,4X2,HAVAL,Creta FL N Line 1.5T IVT,1500.0,G,CKD,INA,0,0,0,0,0,4,2,325,0,0,1,3,1
2025,4X2,HAVAL,Creta FL N Line 1.5T IVT Two Tone,1500.0,G,CKD,INA,0,2,0,0,0,25,16,11,0,7,7,4,231
2025,4X2,HAVAL,Creta FL Alpha 1.5T IVT,1500.0,G,CKD,INA,0,21,28,27,15,0,0,4,0,0,0,7,315
2025,4X2,HAVAL,Creta FL Alpha 1.5T IVT Two Tone,1500.0,G,CKD,INA,1,105,1,72,8,0,0,2,61,0,0,52,153
2025,4X2,HAVAL,Stargazer Active MT,1500.0,G,CKD,INA,6,1,13,0,1,4,6,0,4,91,4,40,10
2025,4X2,HAVAL,Stargazer Active IVT,1500.0,G,CKD,INA,6,0,0,0,0,2,3,0,0,6,5,1,21
2025,4X2,HAVAL,Stargazer Trend IVT 6 Seat,1500.0,G,CKD,INA,3,19,39,53,31,0,0,2,2,0,0,0,424
2025,4X2,HAVAL,Stargazer Essential Tech 7 Seat,1500.0,G,CKD,INA,0,0,0,0,0,21,63,7,0,39,9,0,188
2025,4X2,HAVAL,Stargazer Essential Tech 6 Seat,1500.0,G,CKD,INA,12,0,0,0,0,33,107,70,1,18,1,0,553
2025,4X2,HAVAL,Stargazer Prime 7 Seat,1500.0,G,CKD,INA,0,40,47,42,46,7,23,2,18,29,34,51,581
2025,4X2,HAVAL,Stargazer Prime 6 Seat,1500.0,G,CKD,INA,0,13,8,10,14,12,76,0,3,50,51,39,495
2025,4X2,HAVAL,Stargazer Prime 7 Seat Two Tone,1500.0,G,CKD,INA,57,0,0,0,0,0,2,0,60,5,1,0,1882
2025,4X2,HAVAL,Stargazer Prime 6 Seat Two Tone,1500.0,G,CKD,INA,33,0,0,0,0,1,1,0,23,6,1,2,99
2025,4X2,HAVAL,Stargazer Essential MT 7 Seat,1500.0,G,CKD,INA,0,0,0,0,0,6,2,0,27,1,5,2,208
2025,4X2,HAVAL,Stargazer Essential MT 6 Seat,1500.0,G,CKD,INA,0,17,121,45,63,0,2,27,44,1,1,0,7
2025,4X2,HAVAL,Stargazer Essential IVT 7 Seat,1500.0,G,CKD,INA,0,479,489,215,344,40,140,6,44,108,157,139,52
2025,4X2,HAVAL,Stargazer Essential IVT 6 Seat,1500.0,G,CKD,INA,108,0,0,0,0,47,55,164,57,0,0,0,306
2025,4X2,HAVAL,Stargazer Cartenz Trend MT,1500.0,G,CKD,INA,388,0,0,0,0,0,0,17,152,0,4,0,52
2025,4X2,HAVAL,Stargazer Cartenz Trend IVT,1500.0,G,CKD,INA,0,0,0,0,0,0,0,4,79,15,4,3,1
2025,4X2,HAVAL,Stargazer Cartenz Style MT 7 Seat,1500.0,G,CKD,INA,0,0,0,0,0,0,0,68,264,3,7,0,543
2025,4X2,HAVAL,Stargazer Cartenz Style MT 6 Seat,1500.0,G,CKD,INA,0,0,0,0,0,0,0,427,117,0,0,7,740
2025,4X2,HAVAL,Stargazer Cartenz Style IVT 7 Seat,1500.0,G,CKD,INA,0,0,0,0,0,0,0,37,331,20,18,17,412
2025,4X2,HAVAL,Stargazer Cartenz Style IVT 6 Seat,1500.0,G,CKD,INA,0,30,44,30,34,0,0,147,38,19,12,16,698
2025,4X2,HAVAL,Stargazer Cartenz Smart HSS 7 Seat,1500.0,G,CKD,INA,0,147,89,81,97,0,0,95,53,17,11,14,55
2025,4X2,HAVAL,Stargazer Cartenz Smart HSS 6 Seat,1500.0,G,CKD,INA,25,2,2,5,3,0,0,286,1,27,12,11,230
2025,4X2,HAVAL,Stargazer X Style 7 Seat,1500.0,G,CKD,INA,73,23,62,23,11,0,0,187,26,0,0,0,41
2025,4X2,HAVAL,Stargazer X Style 6 Seat,1500.0,G,CKD,INA,3,0,0,0,0,0,0,749,0,0,0,0,22
2025,4X2,HAVAL,Stargazer X Prim e 7 Seat,1500.0,G,CKD,INA,0,20,40,38,35,11,22,34,22,15,4,5,1149
2025,4X2,HAVAL,Stargazer X Prim e 6 Seat,1500.0,G,CKD,INA,0,16,42,168,0,18,66,98,0,37,13,13,735
2025,4X2,HAVAL,Stargazer X Prim e 7 Seat Two Tone,1500.0,G,CKD,INA,58,45,90,315,0,3,3,1,0,3,0,2,7
2025,4X2,HAVAL,Stargazer X Prim e 6 Seat Two Tone,1500.0,G,CKD,INA,1,5,4,6,0,8,18,20,0,2,0,1,34
2025,4X2,HAVAL,Stargazer Cartenz X Trend 7 Seat,1500.0,G,CKD,INA,28,10,5,49,0,0,0,0,0,0,0,0,13
2025,4X2,HAVAL,Stargazer Cartenz X Trend 6 Seat,1500.0,G,CKD,INA,13,8,13,32,0,0,0,27,0,1,0,0,9
2025,4X2,HAVAL,Stargazer Cartenz X Style 7 Seat,1500.0,G,CKD,INA,11,41,36,157,0,0,0,0,0,5,3,4,103
2025,4X2,HAVAL,Stargazer Cartenz X Style 6 Seat,1500.0,G,CKD,INA,16,109,178,73,92,0,0,0,77,8,5,6,94
2025,4X2,HAVAL,Stargazer Cartenz X Prim e 7 Seat,1500.0,G,CKD,INA,57,189,220,85,171,0,0,0,126,77,40,29,105
2025,4X2,HAVAL,Stargazer Cartenz X Prim e 6 Seat,1500.0,G,CKD,INA,224,45,99,35,46,0,0,0,46,93,93,37,97
2025,4X2,HAVAL,Stargazer Cartenz Prime HSS 7 Seat,1500.0,G,CKD,INA,302,240,370,65,108,0,24,0,245,53,21,19,6
2025,4X2,HAVAL,Stargazer Cartenz Prime HSS 6 Seat,,BEV,CKD,INA,73,5,19,11,11,0,168,0,5,72,48,22,1
2025,4X2,HAVAL,Ioniq5,,BEV,CKD,South Korea,339,21,104,33,40,0,0,72,5,0,0,0,393
2025,4X2,HAVAL,Ioniq5 Prime Reguler,,BEV,CKD,INA,13,0,0,0,0,0,0,146,123,0,0,0,885
2025,4X2,HAVAL,Ioniq5 Prime Extended,,BEV,CKD,INA,94,0,0,0,0,1,0,32,115,0,0,0,51
2025,4X2,HAVAL,Ioniq5 Signature Reguler,,BEV,CKD,INA,0,0,0,0,0,0,0,163,0,0,0,0,126
2025,4X2,HAVAL,Ioniq5 Signature Extended,,BEV,CKD,INA,0,526,411,418,0,3,18,7,0,30,58,44,0
2025,4X2,HAVAL,Ioniq5 Signature N - BEV,,-,CKD,INA,0,53,79,70,51,1,1,86,73,0,0,0,1
2025,4X2,HAVAL,J5 BEV 4X2 Standart,,BEV,CKD,INA,601,27,20,50,41,0,0,0,46,0,0,0,28
2025,4X2,HAVAL,J5 BEV 4X2 Premium,1500.0,PHEV,CKD,INA,29,47,20,23,66,0,0,0,68,0,653,1010,48
2025,4X2,HAVAL,J7 SHS 4X2 Turbo,1498.0,G,CKD,INA,15,9,4,4,12,120,0,0,18,40,34,101,301
2025,4X2,HAVAL,Dashing Journey,1498.0,G,CKD,INA,20,0,0,0,0,1,4,0,0,5,36,37,521
2025,4X2,HAVAL,Dashing Inspira,1498.0,G,CKD,INA,2,125,68,83,69,64,26,100,0,64,34,69,257
2025,4X2,HAVAL,X70P Journey,1498.0,G,CBU,INA,0,121,109,93,130,1,2,77,43,12,8,17,472
2025,4X2,HAVAL,X70P Inspira,1482.0,G,CBU,INA,116,0,0,0,0,22,27,85,0,25,25,33,0
2025,4X2,HAVAL,New Seltos,1500.0,G,CBU,India,135,0,0,0,0,0,0,8,0,0,0,0,4
2025,4X2,HAVAL,Sonet Premiere,1500.0,G,CBU,India,0,0,8,8,6,0,1,0,2,0,0,0,30
2025,4X2,HAVAL,Sonet Premiere,1353.0,G,CBU,India,0,0,0,0,6,0,0,22,0,0,0,0,14
2025,4X2,HAVAL,Carens,1497.0,G,CBU,India,32,97,556,234,163,0,0,99,370,0,0,0,711
2025,4X2,HAVAL,Carens,1490.0,HYBRID,CBU,India,0,696,674,375,599,1,2,0,422,1,0,0,20
